지역(구),기준년월,연도,전기요금총액(원),연근로소득(원),월근로소득(원),전기요금지출비율,비율X10000,점수(1-10),점수(1-5)
동작구,201601,2016,"5,460,105,640","2,957,579,000,000","246,464,916,667",0.02215,221.5,3,2
동작구,201602,2016,"5,648,968,329","2,957,579,000,000","246,464,916,667",0.02292,229.2,3,2
동작구,201603,2016,"4,544,270,295","2,957,579,000,000","246,464,916,667",0.01844,184.4,2,1
동작구,201604,2016,"4,639,120,590","2,957,579,000,000","246,464,916,667",0.01882,188.2,2,1
동작구,201605,2016,"4,141,744,101","2,957,579,000,000","246,464,916,667",0.0168,168,2,1
동작구,201606,2016,"4,466,334,187","2,957,579,000,000","246,464,916,667",0.01812,181.2,2,1
동작구,201607,2016,"5,164,758,248","2,957,579,000,000","246,464,916,667",0.02096,209.6,3,2
동작구,201608,2016,"9,359,035,504","2,957,579,000,000","246,464,916,667",0.03797,379.7,4,2
동작구,201609,2016,"3,829,216,770","2,957,579,000,000","246,464,916,667",0.01554,155.4,2,1
동작구,201610,2016,"3,833,484,365","2,957,579,000,000","246,464,916,667",0.01555,155.5,2,1
동작구,201611,2016,"4,502,877,134","2,957,579,000,000","246,464,916,667",0.01827,182.7,2,1
동작구,201612,2016,"4,504,831,665","2,957,579,000,000","246,464,916,667",0.01828,182.8,2,1
동작구,201701,2017,"4,647,464,640","2,755,308,000,000","229,609,000,000",0.02024,202.4,3,1
동작구,201702,2017,"4,719,167,620","2,755,308,000,000","229,609,000,000",0.02055,205.5,3,2
동작구,201703,2017,"3,664,997,236","2,755,308,000,000","229,609,000,000",0.01596,159.6,2,1
동작구,201704,2017,"3,982,391,280","2,755,308,000,000","229,609,000,000",0.01734,173.4,2,1
동작구,201705,2017,"3,534,399,258","2,755,308,000,000","229,609,000,000",0.01539,153.9,2,1
동작구,201706,2017,"3,726,322,400","2,755,308,000,000","229,609,000,000",0.01623,162.3,2,1
동작구,201707,2017,"4,861,893,240","2,755,308,000,000","229,609,000,000",0.02117,211.7,3,2
동작구,201708,2017,"6,766,676,235","2,755,308,000,000","229,609,000,000",0.02947,294.7,3,2
동작구,201709,2017,"4,440,380,796","2,755,308,000,000","229,609,000,000",0.01934,193.4,2,1
동작구,201710,2017,"3,563,440,464","2,755,308,000,000","229,609,000,000",0.01552,155.2,2,1
동작구,201711,2017,"3,872,082,412","2,755,308,000,000","229,609,000,000",0.01686,168.6,2,1
동작구,201712,2017,"4,296,769,400","2,755,308,000,000","229,609,000,000",0.01871,187.1,2,1
동작구,201801,2018,"4,848,491,478","2,908,475,000,000","242,372,916,667",0.02,200,3,1
동작구,201802,2018,"4,981,871,592","2,908,475,000,000","242,372,916,667",0.02055,205.5,3,2
동작구,201803,2018,"3,736,082,073","2,908,475,000,000","242,372,916,667",0.01541,154.1,2,1
동작구,201804,2018,"3,958,203,840","2,908,475,000,000","242,372,916,667",0.01633,163.3,2,1
동작구,201805,2018,"3,566,146,168","2,908,475,000,000","242,372,916,667",0.01471,147.1,2,1
동작구,201806,2018,"3,875,985,956","2,908,475,000,000","242,372,916,667",0.01599,159.9,2,1
동작구,201807,2018,"4,797,389,340","2,908,475,000,000","242,372,916,667",0.01979,197.9,2,1
동작구,201808,2018,"8,448,357,876","2,908,475,000,000","242,372,916,667",0.03486,348.6,4,2
동작구,201809,2018,"4,353,842,610","2,908,475,000,000","242,372,916,667",0.01796,179.6,2,1
동작구,201810,2018,"3,488,577,228","2,908,475,000,000","242,372,916,667",0.01439,143.9,2,1
동작구,201811,2018,"3,849,618,750","2,908,475,000,000","242,372,916,667",0.01588,158.8,2,1
동작구,201812,2018,"4,144,596,350","2,908,475,000,000","242,372,916,667",0.0171,171,2,1
동작구,201901,2019,"4,779,435,600","3,025,713,000,000","252,142,750,000",0.01896,189.6,2,1
동작구,201902,2019,"4,626,960,402","3,025,713,000,000","252,142,750,000",0.01835,183.5,2,1
동작구,201903,2019,"3,623,294,430","3,025,713,000,000","252,142,750,000",0.01437,143.7,2,1
동작구,201904,2019,"4,012,273,881","3,025,713,000,000","252,142,750,000",0.01591,159.1,2,1
동작구,201905,2019,"3,553,565,288","3,025,713,000,000","252,142,750,000",0.01409,140.9,2,1
동작구,201906,2019,"3,804,125,185","3,025,713,000,000","252,142,750,000",0.01509,150.9,2,1
동작구,201907,2019,"4,029,240,534","3,025,713,000,000","252,142,750,000",0.01598,159.8,2,1
동작구,201908,2019,"6,379,978,695","3,025,713,000,000","252,142,750,000",0.0253,253,3,2
동작구,201909,2019,"5,275,791,173","3,025,713,000,000","252,142,750,000",0.02092,209.2,3,2
동작구,201910,2019,"3,877,913,976","3,025,713,000,000","252,142,750,000",0.01538,153.8,2,1
동작구,201911,2019,"3,929,113,659","3,025,713,000,000","252,142,750,000",0.01558,155.8,2,1
동작구,201912,2019,"4,206,616,635","3,025,713,000,000","252,142,750,000",0.01668,166.8,2,1
동작구,202001,2020,"4,752,666,954",,0,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!
동작구,202002,2020,"4,745,913,225",,0,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!
동작구,202003,2020,"4,278,398,245",,0,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!
동작구,202004,2020,"4,375,211,862",,0,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!
동작구,202005,2020,"3,952,510,718",,0,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!
동작구,202006,2020,"4,418,859,503",,0,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!
동작구,202007,2020,"4,489,283,804",,0,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!
동작구,202008,2020,"5,279,462,025",,0,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!
동작구,202009,2020,"6,343,684,304",,0,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!
동작구,202010,2020,"4,010,339,520",,0,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!
동작구,202011,2020,"4,225,904,965",,0,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!
동작구,202012,2020,"4,677,397,410",,0,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!
마포구,201601,2016,"5,595,357,856","7,898,745,000,000","658,228,750,000",0.0085,85,1,1
마포구,201602,2016,"5,734,558,728","7,898,745,000,000","658,228,750,000",0.00871,87.1,1,1
마포구,201603,2016,"4,580,430,720","7,898,745,000,000","658,228,750,000",0.00696,69.6,1,1
마포구,201604,2016,"4,591,066,800","7,898,745,000,000","658,228,750,000",0.00697,69.7,1,1
마포구,201605,2016,"4,141,532,538","7,898,745,000,000","658,228,750,000",0.00629,62.9,1,1
마포구,201606,2016,"4,741,360,833","7,898,745,000,000","658,228,750,000",0.0072,72,1,1
마포구,201607,2016,"5,770,136,634","7,898,745,000,000","658,228,750,000",0.00877,87.7,1,1
마포구,201608,2016,"10,925,277,120","7,898,745,000,000","658,228,750,000",0.0166,166,2,1
마포구,201609,2016,"3,890,674,026","7,898,745,000,000","658,228,750,000",0.00591,59.1,1,1
마포구,201610,2016,"4,149,981,701","7,898,745,000,000","658,228,750,000",0.0063,63,1,1
마포구,201611,2016,"4,514,541,408","7,898,745,000,000","658,228,750,000",0.00686,68.6,1,1
마포구,201612,2016,"4,184,034,720","7,898,745,000,000","658,228,750,000",0.00636,63.6,1,1
마포구,201701,2017,"4,698,753,792","8,464,190,000,000","705,349,166,667",0.00666,66.6,1,1
마포구,201702,2017,"4,767,513,928","8,464,190,000,000","705,349,166,667",0.00676,67.6,1,1
마포구,201703,2017,"3,662,063,856","8,464,190,000,000","705,349,166,667",0.00519,51.9,1,1
마포구,201704,2017,"4,006,184,234","8,464,190,000,000","705,349,166,667",0.00568,56.8,1,1
마포구,201705,2017,"3,577,803,250","8,464,190,000,000","705,349,166,667",0.00507,50.7,1,1
마포구,201706,2017,"3,860,358,766","8,464,190,000,000","705,349,166,667",0.00547,54.7,1,1
마포구,201707,2017,"5,460,511,392","8,464,190,000,000","705,349,166,667",0.00774,77.4,1,1
마포구,201708,2017,"7,615,843,950","8,464,190,000,000","705,349,166,667",0.0108,108,2,1
마포구,201709,2017,"4,670,633,214","8,464,190,000,000","705,349,166,667",0.00662,66.2,1,1
마포구,201710,2017,"3,652,119,471","8,464,190,000,000","705,349,166,667",0.00518,51.8,1,1
마포구,201711,2017,"3,924,686,588","8,464,190,000,000","705,349,166,667",0.00556,55.6,1,1
마포구,201712,2017,"4,454,929,248","8,464,190,000,000","705,349,166,667",0.00632,63.2,1,1
마포구,201801,2018,"5,004,806,960","8,857,483,000,000","738,123,583,333",0.00678,67.8,1,1
마포구,201802,2018,"5,147,313,413","8,857,483,000,000","738,123,583,333",0.00697,69.7,1,1
마포구,201803,2018,"3,809,632,008","8,857,483,000,000","738,123,583,333",0.00516,51.6,1,1
마포구,201804,2018,"4,043,461,056","8,857,483,000,000","738,123,583,333",0.00548,54.8,1,1
마포구,201805,2018,"3,668,782,656","8,857,483,000,000","738,123,583,333",0.00497,49.7,1,1
마포구,201806,2018,"4,122,534,845","8,857,483,000,000","738,123,583,333",0.00559,55.9,1,1
마포구,201807,2018,"5,387,713,974","8,857,483,000,000","738,123,583,333",0.0073,73,1,1
마포구,201808,2018,"9,368,540,948","8,857,483,000,000","738,123,583,333",0.01269,126.9,2,1
마포구,201809,2018,"4,805,615,538","8,857,483,000,000","738,123,583,333",0.00651,65.1,1,1
마포구,201810,2018,"3,626,141,480","8,857,483,000,000","738,123,583,333",0.00491,49.1,1,1
마포구,201811,2018,"3,978,159,300","8,857,483,000,000","738,123,583,333",0.00539,53.9,1,1
마포구,201812,2018,"4,377,897,600","8,857,483,000,000","738,123,583,333",0.00593,59.3,1,1
마포구,201901,2019,"4,999,003,030","9,272,679,000,000","772,723,250,000",0.00647,64.7,1,1
마포구,201902,2019,"4,731,750,000","9,272,679,000,000","772,723,250,000",0.00612,61.2,1,1
마포구,201903,2019,"3,718,728,792","9,272,679,000,000","772,723,250,000",0.00481,48.1,1,1
마포구,201904,2019,"4,054,531,943","9,272,679,000,000","772,723,250,000",0.00525,52.5,1,1
마포구,201905,2019,"3,581,925,649","9,272,679,000,000","772,723,250,000",0.00464,46.4,1,1
마포구,201906,2019,"3,974,814,928","9,272,679,000,000","772,723,250,000",0.00514,51.4,1,1
마포구,201907,2019,"4,436,080,376","9,272,679,000,000","772,723,250,000",0.00574,57.4,1,1
마포구,201908,2019,"7,086,660,233","9,272,679,000,000","772,723,250,000",0.00917,91.7,1,1
마포구,201909,2019,"5,584,434,004","9,272,679,000,000","772,723,250,000",0.00723,72.3,1,1
마포구,201910,2019,"3,910,254,253","9,272,679,000,000","772,723,250,000",0.00506,50.6,1,1
마포구,201911,2019,"3,941,309,392","9,272,679,000,000","772,723,250,000",0.0051,51,1,1
마포구,201912,2019,"4,337,690,868","9,272,679,000,000","772,723,250,000",0.00561,56.1,1,1
마포구,202001,2020,"4,860,775,389",,0,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!
마포구,202002,2020,"4,828,287,772",,0,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!
마포구,202003,2020,"4,360,860,480",,0,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!
마포구,202004,2020,"4,373,438,316",,0,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!
마포구,202005,2020,"3,951,457,462",,0,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!
마포구,202006,2020,"4,595,802,500",,0,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!
마포구,202007,2020,"4,821,814,766",,0,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!
마포구,202008,2020,"5,908,033,782",,0,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!
마포구,202009,2020,"6,665,082,057",,0,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!
마포구,202010,2020,"4,067,374,635",,0,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!
마포구,202011,2020,"4,254,527,915",,0,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!
마포구,202012,2020,"4,863,415,638",,0,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!
서대문구,201601,2016,"4,626,159,030","3,203,223,000,000","266,935,250,000",0.01733,173.3,2,1
서대문구,201602,2016,"4,711,243,768","3,203,223,000,000","266,935,250,000",0.01765,176.5,2,1
서대문구,201603,2016,"3,825,155,352","3,203,223,000,000","266,935,250,000",0.01433,143.3,2,1
서대문구,201604,2016,"3,781,876,236","3,203,223,000,000","266,935,250,000",0.01417,141.7,2,1
서대문구,201605,2016,"3,404,412,440","3,203,223,000,000","266,935,250,000",0.01275,127.5,2,1
서대문구,201606,2016,"3,647,463,700","3,203,223,000,000","266,935,250,000",0.01366,136.6,2,1
서대문구,201607,2016,"4,343,366,125","3,203,223,000,000","266,935,250,000",0.01627,162.7,2,1
서대문구,201608,2016,"7,330,460,709","3,203,223,000,000","266,935,250,000",0.02746,274.6,3,2
서대문구,201609,2016,"3,233,382,832","3,203,223,000,000","266,935,250,000",0.01211,121.1,2,1
서대문구,201610,2016,"3,178,530,080","3,203,223,000,000","266,935,250,000",0.01191,119.1,2,1
서대문구,201611,2016,"3,668,817,986","3,203,223,000,000","266,935,250,000",0.01374,137.4,2,1
서대문구,201612,2016,"3,751,143,560","3,203,223,000,000","266,935,250,000",0.01405,140.5,2,1
서대문구,201701,2017,"3,892,424,615","3,378,342,000,000","281,528,500,000",0.01383,138.3,2,1
서대문구,201702,2017,"3,849,074,365","3,378,342,000,000","281,528,500,000",0.01367,136.7,2,1
서대문구,201703,2017,"3,091,417,087","3,378,342,000,000","281,528,500,000",0.01098,109.8,2,1
서대문구,201704,2017,"3,285,960,895","3,378,342,000,000","281,528,500,000",0.01167,116.7,2,1
서대문구,201705,2017,"2,989,573,500","3,378,342,000,000","281,528,500,000",0.01062,106.2,2,1
서대문구,201706,2017,"3,092,065,050","3,378,342,000,000","281,528,500,000",0.01098,109.8,2,1
서대문구,201707,2017,"4,175,516,526","3,378,342,000,000","281,528,500,000",0.01483,148.3,2,1
서대문구,201708,2017,"5,557,886,874","3,378,342,000,000","281,528,500,000",0.01974,197.4,2,1
서대문구,201709,2017,"3,619,534,230","3,378,342,000,000","281,528,500,000",0.01286,128.6,2,1
서대문구,201710,2017,"2,971,705,846","3,378,342,000,000","281,528,500,000",0.01056,105.6,2,1
서대문구,201711,2017,"3,213,765,830","3,378,342,000,000","281,528,500,000",0.01142,114.2,2,1
서대문구,201712,2017,"3,695,979,907","3,378,342,000,000","281,528,500,000",0.01313,131.3,2,1
서대문구,201801,2018,"4,116,558,696","3,515,858,000,000","292,988,166,667",0.01405,140.5,2,1
서대문구,201802,2018,"4,129,917,568","3,515,858,000,000","292,988,166,667",0.0141,141,2,1
서대문구,201803,2018,"3,269,893,050","3,515,858,000,000","292,988,166,667",0.01116,111.6,2,1
서대문구,201804,2018,"3,322,307,963","3,515,858,000,000","292,988,166,667",0.01134,113.4,2,1
서대문구,201805,2018,"3,014,304,958","3,515,858,000,000","292,988,166,667",0.01029,102.9,2,1
서대문구,201806,2018,"3,231,114,568","3,515,858,000,000","292,988,166,667",0.01103,110.3,2,1
서대문구,201807,2018,"4,221,976,488","3,515,858,000,000","292,988,166,667",0.01441,144.1,2,1
서대문구,201808,2018,"6,613,356,159","3,515,858,000,000","292,988,166,667",0.02257,225.7,3,2
서대문구,201809,2018,"3,628,026,708","3,515,858,000,000","292,988,166,667",0.01238,123.8,2,1
서대문구,201810,2018,"3,045,768,471","3,515,858,000,000","292,988,166,667",0.0104,104,2,1
서대문구,201811,2018,"3,289,753,670","3,515,858,000,000","292,988,166,667",0.01123,112.3,2,1
서대문구,201812,2018,"3,609,801,081","3,515,858,000,000","292,988,166,667",0.01232,123.2,2,1
서대문구,201901,2019,"4,114,677,800","3,768,232,000,000","314,019,333,333",0.0131,131,2,1
서대문구,201902,2019,"3,889,519,905","3,768,232,000,000","314,019,333,333",0.01239,123.9,2,1
서대문구,201903,2019,"3,132,627,009","3,768,232,000,000","314,019,333,333",0.00998,99.8,1,1
서대문구,201904,2019,"3,367,513,214","3,768,232,000,000","314,019,333,333",0.01072,107.2,2,1
서대문구,201905,2019,"3,009,265,064","3,768,232,000,000","314,019,333,333",0.00958,95.8,1,1
서대문구,201906,2019,"3,186,080,400","3,768,232,000,000","314,019,333,333",0.01015,101.5,2,1
서대문구,201907,2019,"3,441,593,838","3,768,232,000,000","314,019,333,333",0.01096,109.6,2,1
서대문구,201908,2019,"5,284,078,724","3,768,232,000,000","314,019,333,333",0.01683,168.3,2,1
서대문구,201909,2019,"4,198,124,376","3,768,232,000,000","314,019,333,333",0.01337,133.7,2,1
서대문구,201910,2019,"3,165,647,877","3,768,232,000,000","314,019,333,333",0.01008,100.8,2,1
서대문구,201911,2019,"3,259,297,665","3,768,232,000,000","314,019,333,333",0.01038,103.8,2,1
서대문구,201912,2019,"3,633,153,244","3,768,232,000,000","314,019,333,333",0.01157,115.7,2,1
서대문구,202001,2020,"4,043,311,846",,0,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!
서대문구,202002,2020,"4,009,124,775",,0,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!
서대문구,202003,2020,"3,669,566,840",,0,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!
서대문구,202004,2020,"3,648,480,408",,0,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!
서대문구,202005,2020,"3,324,748,392",,0,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!
서대문구,202006,2020,"3,696,451,012",,0,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!
서대문구,202007,2020,"3,692,791,410",,0,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!
서대문구,202008,2020,"4,696,894,575",,0,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!
서대문구,202009,2020,"4,945,021,536",,0,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!
서대문구,202010,2020,"3,347,132,568",,0,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!
서대문구,202011,2020,,,0,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!
서대문구,202012,2020,,,0,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!
서초구,201601,2016,"7,709,441,292","18,838,665,000,000","1,569,888,750,000",0.00491,49.1,1,1
서초구,201602,2016,"8,132,503,059","18,838,665,000,000","1,569,888,750,000",0.00518,51.8,1,1
서초구,201603,2016,"6,607,687,146","18,838,665,000,000","1,569,888,750,000",0.00421,42.1,1,1
서초구,201604,2016,"6,614,489,946","18,838,665,000,000","1,569,888,750,000",0.00421,42.1,1,1
서초구,201605,2016,"6,098,218,665","18,838,665,000,000","1,569,888,750,000",0.00388,38.8,1,1
서초구,201606,2016,"6,986,538,949","18,838,665,000,000","1,569,888,750,000",0.00445,44.5,1,1
서초구,201607,2016,"9,426,588,489","18,838,665,000,000","1,569,888,750,000",0.006,60,1,1
서초구,201608,2016,"16,925,499,255","18,838,665,000,000","1,569,888,750,000",0.01078,107.8,2,1
서초구,201609,2016,"6,942,095,750","18,838,665,000,000","1,569,888,750,000",0.00442,44.2,1,1
서초구,201610,2016,"5,934,734,130","18,838,665,000,000","1,569,888,750,000",0.00378,37.8,1,1
서초구,201611,2016,"5,869,898,996","18,838,665,000,000","1,569,888,750,000",0.00374,37.4,1,1
서초구,201612,2016,"6,321,468,040","18,838,665,000,000","1,569,888,750,000",0.00403,40.3,1,1
서초구,201701,2017,"6,232,044,174","19,035,687,000,000","1,586,307,250,000",0.00393,39.3,1,1
서초구,201702,2017,"6,114,554,768","19,035,687,000,000","1,586,307,250,000",0.00385,38.5,1,1
서초구,201703,2017,"5,088,009,078","19,035,687,000,000","1,586,307,250,000",0.00321,32.1,1,1
서초구,201704,2017,"5,372,868,576","19,035,687,000,000","1,586,307,250,000",0.00339,33.9,1,1
서초구,201705,2017,"4,972,046,116","19,035,687,000,000","1,586,307,250,000",0.00313,31.3,1,1
서초구,201706,2017,"5,360,124,355","19,035,687,000,000","1,586,307,250,000",0.00338,33.8,1,1
서초구,201707,2017,"7,703,745,040","19,035,687,000,000","1,586,307,250,000",0.00486,48.6,1,1
서초구,201708,2017,"11,250,532,152","19,035,687,000,000","1,586,307,250,000",0.00709,70.9,1,1
서초구,201709,2017,"6,423,113,340","19,035,687,000,000","1,586,307,250,000",0.00405,40.5,1,1
서초구,201710,2017,"5,069,813,898","19,035,687,000,000","1,586,307,250,000",0.0032,32,1,1
서초구,201711,2017,"5,358,510,714","19,035,687,000,000","1,586,307,250,000",0.00338,33.8,1,1
서초구,201712,2017,"5,924,777,700","19,035,687,000,000","1,586,307,250,000",0.00373,37.3,1,1
서초구,201801,2018,"6,618,270,932","20,414,538,000,000","1,701,211,500,000",0.00389,38.9,1,1
서초구,201802,2018,"6,543,245,988","20,414,538,000,000","1,701,211,500,000",0.00385,38.5,1,1
서초구,201803,2018,"5,269,989,412","20,414,538,000,000","1,701,211,500,000",0.0031,31,1,1
서초구,201804,2018,"5,472,668,385","20,414,538,000,000","1,701,211,500,000",0.00322,32.2,1,1
서초구,201805,2018,"5,061,692,802","20,414,538,000,000","1,701,211,500,000",0.00298,29.8,1,1
서초구,201806,2018,"5,700,405,040","20,414,538,000,000","1,701,211,500,000",0.00335,33.5,1,1
서초구,201807,2018,"8,213,201,836","20,414,538,000,000","1,701,211,500,000",0.00483,48.3,1,1
서초구,201808,2018,"14,005,821,672","20,414,538,000,000","1,701,211,500,000",0.00823,82.3,1,1
서초구,201809,2018,"6,663,090,825","20,414,538,000,000","1,701,211,500,000",0.00392,39.2,1,1
서초구,201810,2018,"4,992,936,438","20,414,538,000,000","1,701,211,500,000",0.00293,29.3,1,1
서초구,201811,2018,"5,356,073,466","20,414,538,000,000","1,701,211,500,000",0.00315,31.5,1,1
서초구,201812,2018,"5,721,802,680","20,414,538,000,000","1,701,211,500,000",0.00336,33.6,1,1
서초구,201901,2019,"6,411,323,316","21,152,266,000,000","1,762,688,833,333",0.00364,36.4,1,1
서초구,201902,2019,"6,042,262,578","21,152,266,000,000","1,762,688,833,333",0.00343,34.3,1,1
서초구,201903,2019,"5,079,335,166","21,152,266,000,000","1,762,688,833,333",0.00288,28.8,1,1
서초구,201904,2019,"5,411,779,610","21,152,266,000,000","1,762,688,833,333",0.00307,30.7,1,1
서초구,201905,2019,"4,973,926,112","21,152,266,000,000","1,762,688,833,333",0.00282,28.2,1,1
서초구,201906,2019,"5,451,331,212","21,152,266,000,000","1,762,688,833,333",0.00309,30.9,1,1
서초구,201907,2019,"6,255,694,341","21,152,266,000,000","1,762,688,833,333",0.00355,35.5,1,1
서초구,201908,2019,"10,382,112,476","21,152,266,000,000","1,762,688,833,333",0.00589,58.9,1,1
서초구,201909,2019,"7,676,085,736","21,152,266,000,000","1,762,688,833,333",0.00435,43.5,1,1
서초구,201910,2019,"5,382,694,512","21,152,266,000,000","1,762,688,833,333",0.00305,30.5,1,1
서초구,201911,2019,"5,282,302,410","21,152,266,000,000","1,762,688,833,333",0.003,30,1,1
서초구,201912,2019,"5,680,315,420","21,152,266,000,000","1,762,688,833,333",0.00322,32.2,1,1
서초구,202001,2020,"6,249,792,352",,0,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!
서초구,202002,2020,"6,216,151,161",,0,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!
서초구,202003,2020,"5,910,905,472",,0,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!
서초구,202004,2020,"5,966,106,718",,0,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!
서초구,202005,2020,"5,514,104,412",,0,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!
서초구,202006,2020,"6,498,786,320",,0,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!
서초구,202007,2020,"6,788,464,548",,0,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!
서초구,202008,2020,"8,813,278,834",,0,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!
서초구,202009,2020,"9,438,510,175",,0,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!
서초구,202010,2020,"5,732,042,610",,0,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!
서초구,202011,2020,,,0,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!
서초구,202012,2020,,,0,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!
성동구,201601,2016,"4,343,641,844","5,923,547,000,000","493,628,916,667",0.0088,88,1,1
성동구,201602,2016,"4,524,851,352","5,923,547,000,000","493,628,916,667",0.00917,91.7,1,1
성동구,201603,2016,"3,641,260,225","5,923,547,000,000","493,628,916,667",0.00738,73.8,1,1
성동구,201604,2016,"3,604,836,772","5,923,547,000,000","493,628,916,667",0.0073,73,1,1
성동구,201605,2016,"3,210,668,520","5,923,547,000,000","493,628,916,667",0.0065,65,1,1
성동구,201606,2016,"3,553,340,087","5,923,547,000,000","493,628,916,667",0.0072,72,1,1
성동구,201607,2016,"4,179,316,524","5,923,547,000,000","493,628,916,667",0.00847,84.7,1,1
성동구,201608,2016,"7,673,556,328","5,923,547,000,000","493,628,916,667",0.01555,155.5,2,1
성동구,201609,2016,"3,561,877,800","5,923,547,000,000","493,628,916,667",0.00722,72.2,1,1
성동구,201610,2016,"2,912,583,740","5,923,547,000,000","493,628,916,667",0.0059,59,1,1
성동구,201611,2016,"3,497,278,386","5,923,547,000,000","493,628,916,667",0.00708,70.8,1,1
성동구,201612,2016,"3,586,597,984","5,923,547,000,000","493,628,916,667",0.00727,72.7,1,1
성동구,201701,2017,"3,709,350,547","7,081,645,000,000","590,137,083,333",0.00629,62.9,1,1
성동구,201702,2017,"3,830,648,988","7,081,645,000,000","590,137,083,333",0.00649,64.9,1,1
성동구,201703,2017,"2,986,735,692","7,081,645,000,000","590,137,083,333",0.00506,50.6,1,1
성동구,201704,2017,"3,244,444,371","7,081,645,000,000","590,137,083,333",0.0055,55,1,1
성동구,201705,2017,"2,893,655,902","7,081,645,000,000","590,137,083,333",0.0049,49,1,1
성동구,201706,2017,"3,112,180,064","7,081,645,000,000","590,137,083,333",0.00527,52.7,1,1
성동구,201707,2017,"4,121,067,170","7,081,645,000,000","590,137,083,333",0.00698,69.8,1,1
성동구,201708,2017,"6,105,697,304","7,081,645,000,000","590,137,083,333",0.01035,103.5,2,1
성동구,201709,2017,"3,883,436,676","7,081,645,000,000","590,137,083,333",0.00658,65.8,1,1
성동구,201710,2017,"2,995,359,605","7,081,645,000,000","590,137,083,333",0.00508,50.8,1,1
성동구,201711,2017,"3,199,287,520","7,081,645,000,000","590,137,083,333",0.00542,54.2,1,1
성동구,201712,2017,"3,603,997,037","7,081,645,000,000","590,137,083,333",0.00611,61.1,1,1
성동구,201801,2018,"4,153,687,400","7,647,958,000,000","637,329,833,333",0.00652,65.2,1,1
성동구,201802,2018,"4,305,788,487","7,647,958,000,000","637,329,833,333",0.00676,67.6,1,1
성동구,201803,2018,"3,233,441,645","7,647,958,000,000","637,329,833,333",0.00507,50.7,1,1
성동구,201804,2018,"3,397,528,765","7,647,958,000,000","637,329,833,333",0.00533,53.3,1,1
성동구,201805,2018,"3,057,595,275","7,647,958,000,000","637,329,833,333",0.0048,48,1,1
